[2025-01-17T12:51:45.047Z] The trainer for horse IS2017182581 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Hjörvar Ágústsson exists. 
[2025-01-17T12:51:47.191Z] The trainer for horse IS2017182581 for show Vorsýning Rangárbökkum, vikuna 27. til 31. maí. doesn't exist, please verify. Also Rider Hjörvar Ágústsson exists. 
[2025-01-17T12:51:52.051Z] The trainer for horse IS2014288560 for show Síðsumarssýning á Rangárbökkum við Hellu, dagana 19. til 22. ágúst. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:51:54.215Z] The trainer for horse IS2014288560 for show Síðsumarssýning á Gaddstaðaflötum við Hellu dagana 17. til 21. ágúst. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:52:01.172Z] The trainer for horse IS2014281847 for show Vorsýning Gaddstaðaflötum, dagana 7. til 11. júní. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:52:03.283Z] The trainer for horse IS2014281847 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:52:05.445Z] The trainer for horse IS2014281847 for show Vorsýning Sörlastöðum í Hafnarfirði, dagana 13. til 18 júní. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:52:09.765Z] The trainer for horse IS2014281847 for show Vorsýning Gaddstaðaflötum v. Hellu -fyrri vika 3. til 7. júní. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:52:11.906Z] The trainer for horse IS2014281847 for show Vorsýning Selfossi, dagana 13. til 16. júní. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:52:14.049Z] The trainer for horse IS2018286481 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-17T12:52:21.651Z] The trainer for horse IS2019188670 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-17T12:52:23.897Z] The trainer for horse IS2017201555 for show Vorsýning Gaddstaðaflötum, dagana 13. til 18. júní doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-17T12:52:28.688Z] The trainer for horse IS2017201555 for show Síðsumarssýning á Rangárbökkum við Hellu, dagana 12. til 16. ágúst. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:52:30.804Z] The trainer for horse IS2017201555 for show Vorsýning Sörlastöðum í Hafnarfirði, dagana 13. til 18 júní. doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-17T12:52:32.949Z] The trainer for horse IS2019280466 for show Vorsýning Rangárbökkum, vikuna 3. til 6. júní. doesn't exist, please verify. Also Rider Ævar Örn Guðjónsson exists. 
[2025-01-17T12:52:35.165Z] The trainer for horse IS2019280466 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Þorvaldur Árni Þorvaldsson exists. 
[2025-01-17T12:52:37.296Z] The trainer for horse IS2019280466 for show Vorsýning Selfossi, dagana 20. til 22. júní. doesn't exist, please verify. Also Rider Ævar Örn Guðjónsson exists. 
[2025-01-17T12:52:39.499Z] The trainer for horse IS2019280466 for show Síðsumarssýning á Rangárbökkum við Hellu, dagana 21. til 24. ágúst. doesn't exist, please verify. Also Rider Ævar Örn Guðjónsson exists. 
[2025-01-17T12:52:41.642Z] The trainer for horse IS2019284370 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Ævar Örn Guðjónsson exists. 
[2025-01-17T12:52:43.799Z] The trainer for horse IS2018125291 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Ævar Örn Guðjónsson exists. 
[2025-01-17T12:52:48.658Z] The trainer for horse IS2018125291 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Ævar Örn Guðjónsson exists. 
[2025-01-17T12:52:59.383Z] The trainer for horse IS2016281813 for show Miðsumarssýning á Gaddstaðaflötum - 3. vika, 27.-31. júlí. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:53:01.624Z] The trainer for horse IS2016281813 for show Síðsumarssýning á Rangárbökkum við Hellu, dagana 19. til 22. ágúst. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:53:06.592Z] The trainer for horse IS2016281813 for show Vorsýning Selfossi, dagana 13. til 16. júní. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:53:08.777Z] The trainer for horse IS2016281813 for show Síðsumarauki á Gaddstaðaflötum, dagana 22. til 23. ágúst. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:53:15.822Z] The trainer for horse IS2020284668 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Brynja Kristinsdóttir exists. 
[2025-01-17T12:53:18.022Z] The trainer for horse IS2016282771 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Ævar Örn Guðjónsson exists. 
[2025-01-17T12:53:22.961Z] The trainer for horse IS2019280467 for show Vorsýning Rangárbökkum, vikuna 3. til 6. júní. doesn't exist, please verify. Also Rider Ævar Örn Guðjónsson exists. 
[2025-01-17T12:53:25.107Z] The trainer for horse IS2019280467 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Þorvaldur Árni Þorvaldsson exists. 
[2025-01-17T12:53:27.308Z] The trainer for horse IS2018225590 for show Miðsumarssýning Selfossi, dagana 25. til 29. júlí. doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-17T12:53:32.235Z] The trainer for horse IS2018225590 for show Síðsumarssýning á Rangárbökkum við Hellu, dagana 19. til 22. ágúst. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:53:42.854Z] The trainer for horse IS2020238297 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Sigurður Vignir Matthíasson exists. 
[2025-01-17T12:53:45.008Z] The trainer for horse IS2020238297 for show Vorsýning Rangárbökkum, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Sigurður Vignir Matthíasson exists. 
[2025-01-17T12:53:49.850Z] The trainer for horse IS2016181390 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Eyjólfur Þorsteinsson exists. 
[2025-01-17T12:53:52.020Z] The trainer for horse IS2018257814 for show Síðsumarssýning á Rangárbökkum við Hellu, dagana 12. til 16. ágúst. doesn't exist, please verify. Also Rider Árni Björn Pálsson exists. 
[2025-01-17T12:53:56.937Z] The trainer for horse IS2020236438 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Leifur George Gunnarsson exists. 
[2025-01-17T12:53:59.012Z] The trainer for horse IS2020165074 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Róbert Petersen exists. 
[2025-01-17T12:54:03.849Z] The trainer for horse IS2018284717 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Róbert Petersen exists. 
[2025-01-17T12:54:05.980Z] The trainer for horse IS2019287290 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Anja-kaarina Susanna Siipola exists. 
[2025-01-17T12:54:08.124Z] The trainer for horse IS2016235701 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Heiðar Árni Baldursson exists. 
[2025-01-17T12:54:10.252Z] The trainer for horse IS2018280468 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Birta Ingadóttir exists. 
[2025-01-17T12:54:23.119Z] The trainer for horse IS2017281420 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:54:26.310Z] The trainer for horse IS2017281420 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:54:40.806Z] The trainer for horse IS2017188670 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Jakob Svavar Sigurðsson exists. 
[2025-01-17T12:54:43.057Z] The trainer for horse IS2017188670 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Jakob Svavar Sigurðsson exists. 
[2025-01-17T12:54:45.839Z] The trainer for horse IS2017188670 for show Miðsumarssýning Rangárbökkum við Hellu, 17.-21. júlí. doesn't exist, please verify. Also Rider Jakob Svavar Sigurðsson exists. 
[2025-01-17T12:54:48.069Z] The trainer for horse IS2017188670 for show Vorsýning Gaddstaðaflötum, dagana 13. til 18. júní doesn't exist, please verify. Also Rider Jakob Svavar Sigurðsson exists. 
[2025-01-17T12:54:50.236Z] The trainer for horse IS2019187322 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Jakob Svavar Sigurðsson exists. 
[2025-01-17T12:54:52.985Z] The trainer for horse IS2019187322 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Jakob Svavar Sigurðsson exists. 
[2025-01-17T12:54:55.185Z] The trainer for horse IS2019187322 for show Vorsýning Gaddstaðaflötum, dagana 12. til 16. júní. doesn't exist, please verify. Also Rider Kristín Lárusdóttir exists. 
[2025-01-17T12:54:56.837Z] The trainer for horse IS2011258623 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Eyrún Ýr Pálsdóttir exists. 
[2025-01-17T12:54:59.603Z] The trainer for horse IS2011258623 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Eyrún Ýr Pálsdóttir exists. 
[2025-01-17T12:55:01.850Z] The trainer for horse IS2011258623 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Eyrún Ýr Pálsdóttir exists. 
[2025-01-17T12:55:04.064Z] The trainer for horse IS2017287494 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-17T12:55:06.817Z] The trainer for horse IS2017287494 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-17T12:55:09.003Z] The trainer for horse IS2017287494 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-17T12:55:17.058Z] The trainer for horse IS2017287494 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:55:18.702Z] The trainer for horse IS2017287494 for show Vorsýning Gaddstaðaflötum, dagana 7. til 11. júní. doesn't exist, please verify. Also Rider Ásta Björnsdóttir exists. 
[2025-01-17T12:55:20.888Z] The trainer for horse IS2017287494 for show Vorsýning Gaddstaðaflötum, dagana 14. til 18. júní. doesn't exist, please verify. Also Rider Ásta Björnsdóttir exists. 
[2025-01-17T12:55:23.060Z] The trainer for horse IS2017187902 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-17T12:55:27.918Z] The trainer for horse IS2017187902 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-17T12:55:30.639Z] The trainer for horse IS2017187902 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Árni Björn Pálsson exists. 
[2025-01-17T12:55:33.344Z] The trainer for horse IS2017187902 for show Vorsýning Gaddstaðaflötum, dagana 30. maí til 4. júní. doesn't exist, please verify. Also Rider Árni Björn Pálsson exists. 
[2025-01-17T12:55:52.680Z] The trainer for horse IS2016284651 for show Miðsumarssýning Selfossi, dagana 25. til 29. júlí. doesn't exist, please verify. Also Rider Árni Björn Pálsson exists. 
[2025-01-17T12:55:54.887Z] The trainer for horse IS2016284651 for show Síðsumarssýning Gaddstaðaflötum við Hellu, dagana 15. til 19. ágúst. doesn't exist, please verify. Also Rider Árni Björn Pálsson exists. 
[2025-01-17T12:55:57.129Z] The trainer for horse IS2018182573 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:55:59.883Z] The trainer for horse IS2018182573 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:56:02.114Z] The trainer for horse IS2018182573 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:56:04.323Z] The trainer for horse IS2018182573 for show Vorsýning Gaddstaðaflötum, dagana 30. maí til 4. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:56:06.556Z] The trainer for horse IS2018182573 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:56:09.339Z] The trainer for horse IS2017281818 for show Síðsumarssýning á Gaddstaðaflötum við Hellu dagana 16. til 20. ágúst. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:56:11.576Z] The trainer for horse IS2017281818 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:56:13.826Z] The trainer for horse IS2017281818 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:56:16.552Z] The trainer for horse IS2017281818 for show Vorsýning Sörlastöðum í Hafnarfirði, dagana 13. til 18 júní. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:56:18.782Z] The trainer for horse IS2017281818 for show Vorsýning Selfossi, dagana 13. til 16. júní. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:56:20.971Z] The trainer for horse IS2019284981 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:56:23.310Z] The trainer for horse IS2019284981 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:56:26.121Z] The trainer for horse IS2017180693 for show Vorsýning Sörlastöðum í Hafnarfirði, dagana 14. til 18. júní. doesn't exist, please verify. Also Rider Ævar Örn Guðjónsson exists. 
[2025-01-17T12:56:34.472Z] The trainer for horse IS2017180693 for show Vorsýning Gaddstaðaflötum, dagana 19. til 23. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:56:42.869Z] The trainer for horse IS2017156296 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Eyrún Ýr Pálsdóttir exists. 
[2025-01-17T12:56:45.667Z] The trainer for horse IS2017156296 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-17T12:56:47.891Z] The trainer for horse IS2017156296 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Eyrún Ýr Pálsdóttir exists. 
[2025-01-17T12:56:50.177Z] The trainer for horse IS2017156296 for show Vorsýning Hólum í Hjaltadal, dagana 1. til 3. júní. doesn't exist, please verify. Also Rider Tryggvi Björnsson exists. 
[2025-01-17T12:56:52.353Z] The trainer for horse IS2017156296 for show Vorsýning Hólum í Hjaltadal, dagana 2. til 4. júní. doesn't exist, please verify. Also Rider Tryggvi Björnsson exists. 
[2025-01-17T12:56:54.567Z] The trainer for horse IS2017156296 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Tryggvi Björnsson exists. 
[2025-01-17T12:56:57.273Z] The trainer for horse IS2018101486 for show Vorsýning Gaddstaðaflötum, dagana 19. til 23. júní. doesn't exist, please verify. Also Rider Ólöf Rún Guðmundsdóttir exists. 
[2025-01-17T12:56:59.423Z] The trainer for horse IS2018101486 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:57:01.572Z] The trainer for horse IS2018101486 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:57:15.671Z] The trainer for horse IS2017287547 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:57:21.683Z] The trainer for horse IS2018182122 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-17T12:57:29.683Z] The trainer for horse IS2019164227 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:57:31.928Z] The trainer for horse IS2019164227 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:57:34.653Z] The trainer for horse IS2018156285 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-17T12:57:39.661Z] The trainer for horse IS2018156285 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-17T12:57:42.401Z] The trainer for horse IS2018156285 for show Vorsýning Hólum í Hjaltadal, dagana 1. til 3. júní. doesn't exist, please verify. Also Rider Agnar Þór Magnússon exists. 
[2025-01-17T12:57:44.725Z] The trainer for horse IS2018156285 for show Vorsýning Hólum í Hjaltadal, dagana 12. til 16. júní. doesn't exist, please verify. Also Rider Agnar Þór Magnússon exists. 
[2025-01-17T12:57:46.921Z] The trainer for horse IS2018156285 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Agnar Þór Magnússon exists. 
[2025-01-17T12:57:56.179Z] The trainer for horse IS2016235536 for show Vorsýning Gaddstaðaflötum, dagana 12. til 16. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:58:01.370Z] The trainer for horse IS2016235536 for show Vorsýning Selfossi, dagana 13. til 16. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:58:09.889Z] The trainer for horse IS2019281514 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-17T12:58:12.118Z] The trainer for horse IS2017188804 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:58:14.917Z] The trainer for horse IS2017188804 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:58:17.183Z] The trainer for horse IS2017188804 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:58:19.396Z] The trainer for horse IS2017188804 for show Vorsýning Sörlastöðum í Hafnarfirði, dagana 13. til 18 júní. doesn't exist, please verify. Also Rider Árni Björn Pálsson exists. 
[2025-01-17T12:58:21.571Z] The trainer for horse IS2017282799 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:58:26.412Z] The trainer for horse IS2018281901 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-17T12:58:29.108Z] The trainer for horse IS2018281901 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-17T12:58:31.284Z] The trainer for horse IS2018281901 for show Miðsumarssýning Rangárbökkum við Hellu, 17.-21. júlí. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-17T12:58:33.422Z] The trainer for horse IS2018281901 for show Vorsýning Sörlastöðum í Hafnarfirði, dagana 13. til 18 júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-17T12:58:35.589Z] The trainer for horse IS2018281901 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-17T12:58:38.285Z] The trainer for horse IS2018281901 for show Vorsýning Gaddstaðaflötum, dagana 6. til 10. júní. doesn't exist, please verify. Also Rider Eva Dyröy exists. 
[2025-01-17T12:58:40.483Z] The trainer for horse IS2019155052 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:58:43.215Z] The trainer for horse IS2019155052 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:58:45.391Z] The trainer for horse IS2019155052 for show Vorsýning Hólum í Hjaltadal, dagana 21. til 22. júní. doesn't exist, please verify. Also Rider Tryggvi Björnsson exists. 
[2025-01-17T12:58:47.031Z] The trainer for horse IS2019102006 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Daníel Ingi Larsen exists. 
[2025-01-17T12:58:49.201Z] The trainer for horse IS2019102006 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:58:51.920Z] The trainer for horse IS2019102006 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:58:54.103Z] The trainer for horse IS2020284872 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-17T12:58:56.242Z] The trainer for horse IS2020284872 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-17T12:58:58.963Z] The trainer for horse IS2019280611 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Vignir Siggeirsson exists. 
[2025-01-17T12:59:02.912Z] The trainer for horse IS2019280611 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Vignir Siggeirsson exists. 
[2025-01-17T12:59:06.010Z] The trainer for horse IS2019280611 for show Vorsýning Rangárbökkum, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Vignir Siggeirsson exists. 
[2025-01-17T12:59:08.506Z] The trainer for horse IS2019280611 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Vignir Siggeirsson exists. 
[2025-01-17T12:59:17.200Z] The trainer for horse IS2017255054 for show Vorsýning Gaddstaðaflötum, dagana 6. til 10. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:59:19.497Z] The trainer for horse IS2017255054 for show Síðsumarssýning á Rangárbökkum við Hellu, dagana 12. til 16. ágúst. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:59:21.737Z] The trainer for horse IS2017255054 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:59:24.025Z] The trainer for horse IS2017255054 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:59:26.278Z] The trainer for horse IS2017255054 for show Vorsýning Selfossi, dagana 13. til 16. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:59:28.592Z] The trainer for horse IS2017255054 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:59:31.686Z] The trainer for horse IS2019184938 for show Vorsýning Gaddstaðaflötum, dagana 19. til 23. júní. doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-17T12:59:34.308Z] The trainer for horse IS2019184938 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-17T12:59:37.195Z] The trainer for horse IS2019184938 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-17T12:59:39.469Z] The trainer for horse IS2019184938 for show Vorsýning Brávöllum Selfossi, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-17T12:59:41.760Z] The trainer for horse IS2018288464 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Daníel Jónsson exists. 
[2025-01-17T12:59:47.033Z] The trainer for horse IS2018288464 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Agnar Þór Magnússon exists. 
[2025-01-17T13:00:02.063Z] The trainer for horse IS2018285020 for show Vorsýning Gaddstaðaflötum, dagana 13. til 18. júní doesn't exist, please verify. Also Rider Sara Ástþórsdóttir exists. 
[2025-01-17T13:00:10.713Z] The trainer for horse IS2019281512 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-17T13:00:13.011Z] The trainer for horse IS2019184872 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Jakob Svavar Sigurðsson exists. 
[2025-01-17T13:00:15.244Z] The trainer for horse IS2018187142 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-17T13:00:17.478Z] The trainer for horse IS2018187142 for show Vorsýning Gaddstaðaflötum, dagana 19. til 23. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
